Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
"The Xed does not remember Automatic Spell Checker setting, and selected language",fc454153-5c95-494f-9f5a-9a226ab1732f,10137,19974947,2018-04-29T17:05:55.000+02:00,2018-07-31T10:10:31.000+02:00,,,closed,,2,"It doesn't remember its internal themes, i.e. colour schemes either - and [this can be a serious problem](https://github.com/linuxmint/xed/issues/63).",COMMENT
"The Xed does not remember Automatic Spell Checker setting, and selected language",4099ab09-f04b-462a-ba68-133ef07c40e7,2231759,19974947,2018-04-29T17:05:55.000+02:00,2018-07-31T10:10:31.000+02:00,,,closed,,2,Can't reproduce this in Xed 1.8 and Mint 19. The spell check functionality was moved to new libraries in 1.8.,COMMENT
Feature request: add column selection (a la Sublime Text),a22c060c-56bc-4171-97fa-890533db3b4d,2231759,3409735,2018-04-17T22:06:38.000+02:00,2018-04-18T17:26:35.000+02:00,,,closed,,2,Isn't this the same as this: https://github.com/linuxmint/xed/issues/38 where you already commented. Though quite a long time ago.,COMMENT
Feature request: add column selection (a la Sublime Text),3a4429da-9a0a-4972-b424-e8b5ed1a63ef,3409735,3409735,2018-04-17T22:06:38.000+02:00,2018-04-18T17:26:35.000+02:00,,,closed,,2,"You're absolutely right! Sorry my bad, I didn't remember that! Even worse, yesterday before creating a new issue, I've read all of them (titles only) to be sure that I wasn't duplicating an existing one ;)",COMMENT
Perl syntax colouration breaking,cdadcec4-68bf-46c7-a24b-7f3d6e20d3ba,2231759,21488893,2018-04-16T04:56:08.000+02:00,2018-04-23T13:39:16.000+02:00,,,closed,,1,Syntax highlighting is provided by the GtkSourceView library xed is built on. That's where this issue probably needs to be reported.,COMMENT
Add support for .ts Tslint files,fb44f1e9-dd3d-45e9-b496-79c941f71eb8,2231759,3487071,2018-03-26T21:23:23.000+02:00,2018-03-26T21:31:53.000+02:00,,,closed,,2,This is provided by GtkSourceView which Xed uses not by Xed itself. You need to request it there.,COMMENT
Add support for .ts Tslint files,eb9ddf80-baeb-4f30-b425-87e25458495c,3487071,3487071,2018-03-26T21:23:23.000+02:00,2018-03-26T21:31:53.000+02:00,,,closed,,2,okay thanks,COMMENT
xapp runtime issue,01de5808-d895-4d65-8a2c-8f85e4c0cd01,2748168,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00,,,closed,,5,"Sorry about that, I accidentally submitted somehow before finishing typing.  I have updated the ticket completely.",COMMENT
xapp runtime issue,368f3dbc-4096-419f-8214-5559eb10a248,1299302,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00,,,closed,,5,You need to install newer xapps,COMMENT
xapp runtime issue,99bc6e15-f488-4de9-89d7-f6e7fba11bc7,2748168,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00,,,closed,,5,"I checked out xapps directly from the linuxmint repository and installed it with ninja.  Apparently it's better to use the ppa, found here: https://launchpad.net/~embrosyn/+archive/ubuntu/xapps apt-get update, and then install xed.  Then clean-building this seems to work.  Still having plugin issues but they are unrelated to this.",COMMENT
xapp runtime issue,22453bdf-847f-4ec2-b98a-c4aae76442c0,2748168,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00,,,closed,,5,Nope.  Just my paths were wacky.  It was still using the version from the PPA.  Apparently even that's not new enough and still not working if I install the git version either...  Eh... I can probably hobble along with compiling plugins against this and running them against the ppa.,COMMENT
xapp runtime issue,ebf681a7-d865-4e4c-876e-58486ed273f4,2748168,2748168,2018-03-23T22:32:26.000+01:00,2018-03-23T23:22:15.000+01:00,,,closed,,5,"So for anyone who may be reading this... Only way around this I could find was to install the version from the ppa, get the git for xapps, install it to /usr/local, since for some reason xed will only link to your non-usr-local one, then overwrite libxapps in your system tree with the one from git.",COMMENT
Make the preferences dialog window wider & resizable,0d7f6825-a335-4396-a88e-6283960c96c8,2231759,6215449,2018-03-15T23:52:07.000+01:00,2018-03-16T10:52:32.000+01:00,,,closed,,1,The preferences dialog will be all new in Xed 1.8. It is now resizable :),COMMENT
No window snapping to left and right possible,777dc3fe-8c41-486d-aacb-8306abce40bf,2231759,34000003,2018-02-24T23:17:20.000+01:00,2018-02-25T20:29:02.000+01:00,,,closed,,1,https://github.com/linuxmint/xed/issues/73,COMMENT
Add support for gdscript,5ca683e2-96bd-4513-a4b2-a69799f9d95a,2231759,6998450,2018-02-01T18:34:15.000+01:00,2018-02-01T19:05:16.000+01:00,,,closed,,2,This isn't very informative. I don't even know what gdscript is :) Does highlighting just need to be supported? If so that is actually handled upstream by GtkSourceView and would need support added there.,COMMENT
Add support for gdscript,a2bd8ef4-a85b-49a8-89ec-bf08b343f3e9,6998450,6998450,2018-02-01T18:34:15.000+01:00,2018-02-01T19:05:16.000+01:00,,,closed,,2,"Sorry I didn't know that, anyway GDScript is scripting language used by free and open source Godot gaming engine. https://godotengine.org/ https://en.wikipedia.org/wiki/Godot_(game_engine) Cheers :)",COMMENT
Enchant naming change breaks build,d6a39047-fd29-4d4b-a67a-1471ec965fd8,2231759,6099993,2018-01-27T03:56:36.000+01:00,2018-01-27T20:57:39.000+01:00,,,closed,,1,Thanks. As far as I can tell this isn't the case currently in Ubuntu Bionic or Debian Stretch which are our two main targets for the next couple years. Both still have enchant 1.6. Unless someone wants to submit some sort of fix that will make it work for both you will probably have to continue to patch this on your end for arch.  There was another breakage caused by the newer enchant versions that should be fixed in xed 1.8 here: https://github.com/linuxmint/xed/pull/196/commits/9833abf9b0352ac4347636bafc0693b5d9ee9d1d,COMMENT
close search x button too small,5f40ac7c-2354-4d98-a6f5-9cc23384be0c,2231759,3487071,2018-01-11T22:14:50.000+01:00,2018-01-28T10:11:43.000+01:00,,,closed,,1,We are unlikely to change this design.,COMMENT
Creation of plugin Word completion,559c8a6c-02ee-4517-94fe-444bc744c389,1138515,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,"hi @mickaelalbertus,  Can we simplify this plugin a bit? We can enable/disable plugins already in the preferences... so this plugin can be installed without being enabled. With this in mind, why do we need a checkbox and a gsettings key for &quot;Automatic completion&quot;?  Other than that the wording of some of the sentences needs to be improved.  &quot;Check if you want.. &quot; -&gt; this can be removed along with the checkbox.  &quot;Minimal word for automatic completion&quot; -&gt; &quot;Minimum word size for auto-completion&quot;.  The title of the dialog should be simplified also and only contain the name of the plugin, which itself should be simplified to &quot;Auto-completion&quot;.",COMMENT
Creation of plugin Word completion,d2a42b4c-043f-4ee9-af94-8692f100cdcb,3049832,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,"Hi @clefebvre, I changed the sentences except &quot;Check if you want.. &quot; for now because I wanted to explain to users that they could use the plugin with the shortcut Ctrl+Space. It's for that reason that there is a checkbox: the plugin works even if it's not checked but the user have to type Ctrl+Space. I think we can change the sentence but let the shortcut?",COMMENT
Creation of plugin Word completion,d87f536b-dd21-496c-8613-0fc171573307,1138515,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,CI picked an error: configure.ac:220: error: required file 'plugins/wordcompletion/Makefile.in' not found,COMMENT
Creation of plugin Word completion,8fc95632-d7a7-41b4-b092-2c7ad3e326f2,2231759,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,I'd like to see the indentation in this cleaned up before it's merged. All code in xed should be 4 spaces. This isn't and the plugin.c file is all new code and has mixed indentation that needs to be cleaned up.,COMMENT
Creation of plugin Word completion,f0a1d882-b3f8-40a8-b075-e617de187fe0,3049832,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,I fix it. I made this plugin before installing the good software!,COMMENT
Creation of plugin Word completion,b4ca7b15-c5ea-4792-af17-fa31281a6b6b,1138515,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,"I'm not sure why it's working in CI :)  I get this locally in Mint 19:   gcc: error: ENCHANT_CFLAGS@: Aucun fichier ou dossier de ce type Makefile:551: recipe for target 'xed-wordcompletion-plugin.lo' failed make[4]: *** [xed-wordcompletion-plugin.lo] Error 1 ",COMMENT
Creation of plugin Word completion,4ec5b716-386d-4b6a-8702-040173a25ba4,1138515,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,I get the feeling Makefile.in should be kept out (it's generated) and Makefile.am added instead.,COMMENT
Creation of plugin Word completion,05cc1291-6593-469d-9e82-31785d823e7c,3049832,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,Let's try ^^,COMMENT
Creation of plugin Word completion,ffcd6cac-d90e-40a6-a90d-2506736270c8,2231759,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,"Enchant is also going away. It's been causing multiple build issues for people lately with the way it's versioned and the removal of deprecated functionality breaking it. On my dev branch for 1.8, xed has been ported to gspell. The port also simplifies the spell plugin by a huge amount.  Edit: Ah, the dev branch has been merged so libenchant is no longer being used in xed and the dependency on it has been removed.",COMMENT
Creation of plugin Word completion,e0debc79-febe-4cfb-a954-dbadde7a2636,1138515,3049832,2017-12-07T22:30:56.000+01:00,2018-03-16T11:50:39.000+01:00,,,closed,,10,"Ah, that makes sense... I couldn't understand why CI didn't spot the issue initially :)",COMMENT
Error loading plugin 'spell',ba278297-7781-4c48-a8c1-6fe8c0c44712,2231759,5052362,2017-12-07T04:18:19.000+01:00,2018-03-09T16:11:26.000+01:00,,,closed,,4,When filing bugs please use the issue template. I don't have an Arch install but I'll see if I can look into this.,COMMENT
Error loading plugin 'spell',c71ac703-4047-4195-b0a9-ce0e07f5c788,13933,5052362,2017-12-07T04:18:19.000+01:00,2018-03-09T16:11:26.000+01:00,,,closed,,4,"The function ```enchant_dict_add_to_pwl()``` appears to have been replaced by ```enchant_dict_add()``` in enchant 2.0.0 (specifically, commit 744a1a19c1d0a5c3e1359fa994cf60a4d98ee12e). A quick patch to my copy of Xed to use ```enchant_dict_add()``` fixed the error loading 'spell', and spell checking works again.",COMMENT
Error loading plugin 'spell',fde7de3c-af4b-4df0-9b7b-fbe5300923b6,2231759,5052362,2017-12-07T04:18:19.000+01:00,2018-03-09T16:11:26.000+01:00,,,closed,,4,Cool. Thanks for the info.,COMMENT
Error loading plugin 'spell',e25f253e-f479-492f-9232-4f6b655327fc,5052362,5052362,2017-12-07T04:18:19.000+01:00,2018-03-09T16:11:26.000+01:00,,,closed,,4,"Confirmed, it works for 2.2.3. My apologies for the late reply, but while all settings are correct, I don't receive notifications from github anymore and there are even no mails in the provider's web-interface   spam folder, let alone my MUAs' spam folders.",COMMENT
Add Devhelp plugin,5429f2da-b5b9-4224-94fc-996cda4f9ecc,2231759,1149225,2017-12-06T03:34:42.000+01:00,2018-02-12T03:17:49.000+01:00,,,closed,,2,This one might be interesting.,COMMENT
Add Devhelp plugin,5d29721a-267a-42b3-89af-4a4156e6a070,2231759,1149225,2017-12-06T03:34:42.000+01:00,2018-02-12T03:17:49.000+01:00,,,closed,,2,"Many thanks for contributing to Cinnamon. Your suggestion was reviewed.  For more information on our workflow and feature requests, read https://linuxmint-troubleshooting-guide.readthedocs.io/en/latest/faq.html.",COMMENT
Risky Software Manager in 18.3 Cinnamon,a7605eea-6b35-4b29-8de9-04bf8846531b,2231759,34000003,2017-11-26T14:26:40.000+01:00,2017-11-26T20:58:34.000+01:00,,,closed,,1,This is definitely not an issue with the xed text editor. It's an issue with mintinstall.,COMMENT
Add C to taglist plugin,6f33db22-4365-47dd-8bac-062883c8af85,2231759,10538387,2017-11-21T17:34:27.000+01:00,2018-03-09T14:07:44.000+01:00,,,closed,,1,https://github.com/linuxmint/xed/commit/cc493b9b9bc39dc6b331d05a1a615bf55cec0373,COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,f6d40126-ad01-4138-a944-9e949c654303,2231759,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,I'm unable to reproduce this on Xed 1.6 and nothing should have really changed to effect it. You can disable that option in the preferences under the &quot;Editor&quot; tab.,COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,dbe8a304-4b18-4f5b-96f8-0808f2137ca8,5851348,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,"I disabled that option in the preferences and this issue didn't happen again. But for sure, I can't scroll the tabs when I move my mouse onto the tab bar and roll the middle button after the option is disabled. I will try 1.6 later.",COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,fda22606-4148-47d4-80c9-e8839e86d51c,5851348,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,This issue also happens on Xed 1.6.3. (Linux Mint 18.3),COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,ce6dd941-fd09-42f7-b660-0a87810420fb,2231759,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,"Hmm, I don't know what I was doing differently last time I tried this but I can reproduce it now.",COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,67a625b2-7d50-43ff-9a89-772a72ec8d7d,7573523,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,"I can reproduce the bug with Xed 1.4.6 on Linux Mint with Mate desktop environment. If text area not long enough to window, so scroll bar is not visible, and if that tab is in between with other tabs, scrolling up the mouse scroll moving tab focus to previous, scrolling down with  mouse is moving focus to next tab.",COMMENT
Scroll in the edit area with a middle mouse button but change the tab.,0f65ec64-cc49-4845-ae40-244ddb8daa5f,2231759,5851348,2017-11-14T13:00:40.000+01:00,2017-12-13T03:56:23.000+01:00,,,closed,,6,Just realized this was a duplicate. Lets keep it in one place: https://github.com/linuxmint/xed/issues/120,COMMENT
xed frequently fails to render underscores properly,5bf4ef0d-3b5b-4680-98d5-c9b8d029f3df,2231759,2692138,2017-11-10T15:37:08.000+01:00,2017-11-10T19:24:58.000+01:00,,,closed,,1,https://github.com/linuxmint/xed/issues/39,COMMENT
bug: schema not installed,fde8ce01-c3a2-492e-8020-6eeaa819ae17,2231759,829557,2017-11-08T20:03:40.000+01:00,2017-12-13T01:59:04.000+01:00,,,closed,,1,I can't reproduce this issue building and installing in Mint18.2 or Ubuntu17.10.,COMMENT
xed startup time noticeably slower than gedit,9eeb43f7-a64a-4358-881f-bf546cc5fc6d,2231759,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,Are you running any plugins in gedit? We use a different method of having some plugins built in and starting automatically. Wondering if the issue could be getting caused by more things being launched?,COMMENT
xed startup time noticeably slower than gedit,a65d4d92-ff67-4533-8f40-84e676f3b29b,2692138,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,"Hi @JosephMcc , thanks for the reply. Good question about the plugins. I was using the default set of plugins for Gedit and Xed, and they look to be the same ones. I tried disabling all the plugins for Xed, but it doesn't really make much of a difference.",COMMENT
xed startup time noticeably slower than gedit,dce27a68-b733-4e1f-b861-1b47e50d4af5,2231759,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,Testing under Ubuntu 18.04 there doesn't seem to be any real difference in the startup time between the two. The only difference I get is the shutdown time. Gedit has a noticeable delay when closing the app that Xed  doesn't.  in your test were you opening a file or just an a new empty instance?,COMMENT
xed startup time noticeably slower than gedit,b02ca0b8-420d-4744-9b00-ded8a3824f40,2692138,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,"Hi, the sluggishness happens both when opening an empty instance and when opening a small text file.",COMMENT
xed startup time noticeably slower than gedit,61bf55a8-8980-4282-9784-2c755c0eee6b,2231759,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,I'm not able to reproduce the issue here nor have I heard about from anyone else. Closing it for now as I have no real way to troubleshoot it. I can always re-open it if more info becomes available.,COMMENT
xed startup time noticeably slower than gedit,fb63a2ff-fc21-46fe-97db-eef0f9879841,12874678,2692138,2017-11-08T14:27:43.000+01:00,2018-02-12T03:20:28.000+01:00,,,closed,,6,"I have the same problem, startup time is very slow under specific conditions. I have a NAS that automounts at boot via fstab. When the NAS isn't available (ie I'm not on my home network), startup time becomes very slow.",COMMENT
Can not open file from name in clipboard,f44cf12c-58e2-490f-a8a1-a3981accda0f,2231759,33253303,2017-11-05T20:12:24.000+01:00,2018-02-12T03:09:50.000+01:00,,,closed,,1,You can do it from the file-&gt;open dialog. You have to use control+L to switch from the breadcrumbs to an entry in the dialog. I know this in non-obvious but it's also out of our control since that is the dialog provided by Gtk.,COMMENT
Groovy syntax highlighting,b4b21a0e-6ff4-4a38-86e6-ecbac868b85a,2231759,806824,2017-10-27T04:50:26.000+02:00,2017-10-27T11:32:42.000+02:00,,,closed,,1,Syntax highlighting is provided by GtkSourceView. You would need to request support with it.,COMMENT
Find Issue & Large Files,a3eead0a-c196-4b1a-a925-65a41ea8fa39,2231759,31071746,2017-10-09T22:55:16.000+02:00,2017-11-13T10:49:01.000+01:00,,,closed,,1,https://github.com/linuxmint/xed/issues/70,COMMENT
Filterable Highlighting Language Menu,cb02884e-e433-4b71-9cd6-d99dae31c7a7,2231759,5124946,2017-09-28T15:20:18.000+02:00,2018-02-12T03:13:24.000+01:00,,,closed,,1,"Many thanks for contributing to Nemo. Your suggestion was reviewed. It would be nice to do something like this at some point but I'm not sure we find the use of a GtkPopover like gedit uses suitable.  For more information on our workflow and feature requests, read https://linuxmint-troubleshooting-guide.readthedocs.io/en/latest/faq.html.",COMMENT
Opening binary files results in a livelock,f141c92a-4c70-4508-8fe5-13087ed15b73,781030,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,"&gt; Xed should say: This is a binary file. I cannot open it.  No! This has been a major annoyance with older gedit versions. As soon as it encountered a char that couldn't be rendered with any charset, it just gave up, closed anything rendered so far and bailed out. Let's not return to these dark ages.",COMMENT
Opening binary files results in a livelock,3b8bcaa4-93f4-4c53-aee7-61af98af9351,2231759,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,@Piiit Could you provide a file that shows the issue?,COMMENT
Opening binary files results in a livelock,90f59c75-cce5-4ab0-afc1-e982c1a3e86a,6096063,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,@JosephMcc Just take any PDF or image file.,COMMENT
Opening binary files results in a livelock,0e2ac00d-70fb-4f6d-9cd3-b76621527a96,2231759,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,"@Piiit this is what I get when I open a png here. It's about what I expect. Not sure what &quot;livelock&quot; means but xed is still working fine.  ![screenshot from 2017-11-14 11-40-42](https://user-images.githubusercontent.com/2231759/32801108-f69b083c-c930-11e7-887c-9fcb8925cc93.png) ",COMMENT
Opening binary files results in a livelock,cf2fd461-1987-4820-8b88-f53c5df521c1,6096063,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,"@JosephMcc I tested now with different binary files of various sizes. It seems that it does not lock up, but just take really long to open the file. I see a progress bar on top of the text view after 1 or 2 minutes, with a cancel button, but the whole GUI is not responsible if the file is several MB big. The CPU goes up and the fan is constantly spinning. I think it just takes a long time to open the file and highlight the text. However, the cancel button is not responsible. I have to kill xed manually or wait a long time till everything is loaded, or the click action triggered. So this is not a livelock, but a event handling issue(?), I guess. Should I close the issue therefore?",COMMENT
Opening binary files results in a livelock,c2d40d98-6917-41da-8e62-9258842719bc,2231759,6096063,2017-09-20T13:29:42.000+02:00,2017-12-13T01:58:34.000+01:00,,,closed,,6,"File loading is handled by the GtkSource API's. I think upstream knows that this is an area that could be improved. Testing a 2MB video file in xed and gedit, the results are very similar. In Fact xed seems to handle it a bit better.  I'm going to close this since it isn't really on our side.",COMMENT
Feature Request: Comment/Uncomment multiple lines at a time,94c71026-68a8-4e87-96d6-876361f8db64,8533116,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00,,,closed,,5,"@clefebvre  Hi, I've been planing to do code changes for this feature. Not sure if someone already working on this. Also, Is  there any doc available about code organisation to get started?  Shivendra",COMMENT
Feature Request: Comment/Uncomment multiple lines at a time,18bab74b-d130-4bcf-84a9-14ac4e819e02,2231759,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00,,,closed,,5,There is no one working on it that I know of.,COMMENT
Feature Request: Comment/Uncomment multiple lines at a time,7f3157fb-a8f7-4b84-bbac-022a60fd3b91,16303732,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00,,,closed,,5,good idea!,COMMENT
Feature Request: Comment/Uncomment multiple lines at a time,482bf311-fca5-4365-b5d8-dc74fbe1ad71,10873917,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00,,,closed,,5,"I would love this too.  It is so nice to comment out a block of code. ",COMMENT
Feature Request: Comment/Uncomment multiple lines at a time,622d7393-6c57-4de5-be2f-7467305f95af,1138515,26103926,2017-09-18T20:33:22.000+02:00,2019-06-15T15:53:40.000+02:00,,,closed,,5,https://github.com/linuxmint/xed/pull/290,COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",5aa06c67-1c03-4e1e-b386-1e0da32071cd,2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"I can't reproduce this issue on Mint. It works as expected. Wondering if this is being caused by newer Gtk or GtkSourceView versions in Manjaro. ",COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",30191688-f35c-4525-b2b4-9ca580131b48,8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"Well, could be! I'm sorry I have no expertise to pinpoint it. My repositories lists my GTK3 as version  3.22.21-1. If that helps in anything. Would it be better if I posted a gif or some pics of the issue on my setup?",COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",65e0db76-3f27-40d1-bd39-3c4bf927162b,2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,&gt; Would it be better if I posted a gif or some pics of the issue on my setup?  No. You explained it well. I'll have to try and test under some newer versions and see if I can reproduce the issue.,COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",ae5960b7-2c31-4f6e-a64b-e30148b02710,8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"Worst of it is that I did have access today to a mint box (major version 18, don't know the minor, sorry!) and the xed version in there was 1.0.6, which did not have the same menu structure, and consequently did not have the &quot;view zoom&quot; commands. Is there any test I can do in my personal manjaro box to try out some fixes?",COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",7b9a08e6-642c-42fa-bdc8-737e2cfd61c9,2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"Ok, so I tested this under Ubuntu17.10 with xed 1.6.3 and everything works expect making the text larger with Ctrl+=",COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",b3f4c16d-9b62-4e93-b1e1-ba52571af3bb,2231759,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"This report is against a much older version of Xed. I've never been able to reproduce it. If someone can reproduce under the current version, open a new issue.",COMMENT
"UI Bug: All ""view"" fonts resize commands make them smaller.",4c522a33-42d5-4962-99f6-1db97c6e8296,8404646,8404646,2017-09-16T16:27:58.000+02:00,2018-07-31T10:12:37.000+02:00,,,closed,,7,"Right on it, @JosephMcc. I'm not using it much anymore (don't worry, not because of this old bug!), so I cannot test much myself now. I think it is fair to assume that the bug has gone away with newer releases.",COMMENT
Feature Request: A favourite files list,757c9047-dfd2-4d69-ad57-65c558e53793,2231759,2328329,2017-09-16T04:35:31.000+02:00,2018-02-12T03:21:56.000+01:00,,,closed,,1,"Many thanks for contributing to Cinnamon. Your suggestion was reviewed. This would be a good bit of work to implement and I'm not convinced of how useful it would really be so it's unlikely to be implemented anytime soon.  For more information on our workflow and feature requests, read https://linuxmint-troubleshooting-guide.readthedocs.io/en/latest/faq.html.",COMMENT
Up/down arrow keys don't stay in same character column when using a font like 'Inconsolata' (a monospace font),a7cb9faa-d559-4197-ba81-e6ef81f0be72,2231759,5296986,2017-09-08T22:50:19.000+02:00,2017-11-13T11:03:43.000+01:00,,,closed,,1,&gt; I like xed!  Thanks :)  This isn't an issue with Xed. We use GtkSourceView and GtkTextView internally which handles all of this.,COMMENT
Xed crashes when right clicking (button-press-event) in TextView/Gutter,45eb9592-55a5-4c2b-93f9-aac7a76e2f00,2231759,26842164,2017-09-01T21:04:47.000+02:00,2017-09-05T09:21:41.000+02:00,,,closed,,1,Thanks for reporting. Found the problem.,COMMENT
Flickering when mouse cursor is on the tab title,43d5556a-1a2c-4432-a2aa-ca2b23ebffc9,2231759,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00,,,closed,,5,I can reproduce this but under Cinnamon it's different. If I fullscreen the xed window the tooltip for the first tab just refuses to show up.,COMMENT
Flickering when mouse cursor is on the tab title,56197326-5442-4d8e-9ea5-4c068b2ae25d,2231759,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00,,,closed,,5,I don't see this as really being a Xed issue but something with the window manager.,COMMENT
Flickering when mouse cursor is on the tab title,3dfbea5f-9b1e-4a37-9152-44acd8dfa1fd,5039496,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00,,,closed,,5,I'm on Mint 18.3 and the problem seems to be solved. Xed or Mate/Marco has been modified and without compositor there is no more any yellow popup to trigger the loop.,COMMENT
Flickering when mouse cursor is on the tab title,a728b7d2-eca5-4c17-bffa-6d5f53558930,16303732,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00,,,closed,,5,I can't confirm that for Fedora 27 (cinnamon 3.6.6/xed 1.6.2): no flickering when the editor is maximized and the mouse cursor is on the tab title. Therefore a Mint 18.2 Mate edition problem!,COMMENT
Flickering when mouse cursor is on the tab title,7611923b-d191-487b-9c2d-65ec19d698d0,5039496,5039496,2017-08-31T20:13:00.000+02:00,2017-12-13T02:01:52.000+01:00,,,closed,,5,&gt; I'm on Mint 18.3 and the problem seems to be solved.,COMMENT
Crash With Large Files,30ccc930-84f5-4e4f-bf67-2a1eaef1bd07,2231759,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00,,,closed,,5,Do you have an example file that causes a crash?,COMMENT
Crash With Large Files,36d4bcc6-f1e4-4563-a421-5c9d6cf48ae5,31071746,31071746,2017-08-30T20:10:22.000+02:00,2018-02-12T03:23:46.000+01:00,,,closed,,5,"It is not so much a crash as I suspected but information overload.Large files mess up xed. Attached is a file that locks up xed. An XML file from a Garmin nuvi.        From: JosephMcc &lt;notifications@github.com&gt;  To: linuxmint/xed &lt;xed@noreply.github.com&gt;  Cc: caltrop-3 &lt;caltrop_3@yahoo.com&gt;; Author &lt;author@noreply.github.com&gt;  Sent: Monday, September 18, 2017 4:49 PM  Subject: Re: [linuxmint/xed] Crash With Large Files (#163)     Do you have an example file that causes a crash?&mdash; You are receiving this because you authored the thread. Reply to this email directly, view it on GitHub, or mute the thread.       ",COMMENT
