Name,UUID,Source,Target,Starttime,Endtime,Planned_Duration,Real_Duration,Status,Count_Subtasks,Count_Comments,Comment_Body,Edge_type
gTile@shuairan: Current version does not work on cinnamon 3.6.7,2b0ae001-6eae-49ff-847e-8aeb519ba1ac,2505927,49053218,2019-03-29T06:12:48.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"I fixed the problem on my 3.8.8 install by using panel.actor.get_height() instead, but I have low confidence that this is correct in all cases.",COMMENT
DesktopCube@yare: background behind cube should be custom image or black,dee8fe7f-3abe-48de-a32e-0587d71672ec,73755,73755,2019-03-07T16:56:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,Also I felt like this was a bug because the screenshot showed a black background.  Thanks again for this extension!,COMMENT
DesktopCube@yare: background behind cube should be custom image or black,7c3243a6-9ea0-47e0-9b56-efb50f31ecfa,33965039,73755,2019-03-07T16:56:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"Hi @bminer,  I'm not the author of this extension. I will try to satisfy your feature request, but without guarantee of result.",COMMENT
DesktopCube@yare: background behind cube should be custom image or black,8c8e3398-632c-4800-916b-abcd11d33a52,73755,73755,2019-03-07T16:56:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,":) Thanks, @claudiux.  Sorry to bother you directly with it.  You were one of the last folks to commit.",COMMENT
workspace-scroller@ori: Cinnamon 4.0 Support,534ef1a9-f501-42e1-be07-eed2ec74d82a,432683,1300133,2018-12-25T13:17:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"~~Hello!~~ ~~I would immensely appreciate if you could update it. I tried changing the metadata.json, but it seems not to be compatible with latest Cinnamon 4.0, some more changes seems to be necessary~~ :cry:  [EDIT] I commented at the wrong place/extension. Sorry!! Indeed this one works just fine!",COMMENT
workspace-scroller@ori: Cinnamon 4.0 Support,d6a6a91e-5c97-4ba6-89cd-3654f4312861,1300133,1300133,2018-12-25T13:17:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"@rbbernardino Hi,  I am using this extension on Cinnamon 4.0 without any issue. I just did fix to the metadata.json file for Cinnamon 4.0.",COMMENT
workspace-scroller@ori: Cinnamon 4.0 Support,d2572b1d-999c-4b9b-bf8d-a57ea50824c4,432683,1300133,2018-12-25T13:17:23.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"@kelebek333 I edited my comment, you are right: it's working! :+1: ",COMMENT
"Flipper@connerdev: works, but no settings reachable in LM19.1",71f5c745-bedd-4ad3-8365-d45172757d62,1300133,9968138,2018-12-24T02:06:43.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"Hi @Mintulix,  You can try to edit extension's metadata.json file.   First quit extensions module of Cinnamon settings. Then open metadata.json  `xed ~/.local/share/cinnamon/extensions/Flipper@connerdev/metadata.json`  Add 3.8 and 4.0 lines to metadata.json file, like following link.  https://paste2.org/II7OgvZw ",COMMENT
"Flipper@connerdev: works, but no settings reachable in LM19.1",d2ebef3f-f66a-422e-9aad-e523af5e72e8,9968138,9968138,2018-12-24T02:06:43.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"Thanks for your comment, it works now. I tried this before including restarting Cinnamon, but I think I didn't close the extension window. So the whole workaround is this: 1. Deinstall extension (e.g. Flipper), just quit or remove doesn't work (minus sign is deactivated). 2. Install extension again, but don't activate it yet. 3. Add actual Cinnamon version (4.0) to metadata.json (that wasn't necessary before) 4. Close and reopen extension/settings window (and restart Cinnamon?) 5. Activate extension  Should I close this issue? For me it's closed, but for others...?",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,4fb02edf-d1a7-4757-9d40-764b624dd83e,5958984,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"I just tested gTile under Gnome 3, which the Cinnamon version is forked from, and it works properly as expected above so it is likely something minor keeping it from working on the Cinnamon version.",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,2378d7c3-5216-42a9-9c04-bf1a59e58874,6859057,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"This is currently unmaintained. I fixed it up so it would load without errors, but there are still a number of code quality issues affecting it.   I would be wary of calling multi-monitor bugs minor, needles are minor, until they're in a haystack.",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,8876466b-fd76-4737-b913-5e48a7c9b3a4,6859057,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"Gave this a quick test - not reproducing any issues on my tri-monitor setup. Its supposed to appear on all three screens, the monitor you make the grid adjustment on is the one where it is tiled. Are you seeing something different?  Also from the issue template  ```  * Snippet or attachment of ~/.xsession-errors ```",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,8b224deb-c6c8-4001-9f10-bdfe98bf1953,5958984,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"Based on what you have said it appears the issue is that when I activate gTile and then use the arrows to try to configure the size they automatically appear on the primary monitor instead of the monitor I am using. I'm not sure why that is happening.  ` $ cat xsession-errors.txt  dbus-update-activation-environment: setting DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus dbus-update-activation-environment: setting DISPLAY=:0 dbus-update-activation-environment: setting XAUTHORITY=/home/ccheney/.Xauthority dbus-update-activation-environment: setting GTK_MODULES=gail:atk-bridge dbus-update-activation-environment: setting QT_ACCESSIBILITY=1 dbus-update-activation-environment: setting CCACHE_COMPRESS=1 dbus-update-activation-environment: setting LANG=en_US.UTF-8 dbus-update-activation-environment: setting GDM_LANG=en_US dbus-update-activation-environment: setting DISPLAY=:0 dbus-update-activation-environment: setting MANDATORY_PATH=/usr/share/gconf/cinnamon.mandatory.path dbus-update-activation-environment: setting XDG_GREETER_DATA_DIR=/var/lib/lightdm-data/ccheney dbus-update-activation-environment: setting USER=ccheney dbus-update-activation-environment: setting DESKTOP_SESSION=cinnamon dbus-update-activation-environment: setting DEFAULTS_PATH=/usr/share/gconf/cinnamon.default.path dbus-update-activation-environment: setting PWD=/home/ccheney dbus-update-activation-environment: setting HOME=/home/ccheney dbus-update-activation-environment: setting QT_ACCESSIBILITY=1 dbus-update-activation-environment: setting CCACHE_DIR=/home/ccheney/work/ccache dbus-update-activation-environment: setting XDG_SESSION_TYPE=x11 dbus-update-activation-environment: setting XDG_DATA_DIRS=/usr/share/cinnamon:/usr/share/gnome:/home/ccheney/.local/share/flatpak/exports/share:/var/lib/flatpak/exports/share:/usr/local/share:/usr/share:/var/lib/snapd/desktop dbus-update-activation-environment: setting USE_CCACHE=1 dbus-update-activation-environment: setting XDG_SESSION_DESKTOP=cinnamon dbus-update-activation-environment: setting GTK_MODULES=gail:atk-bridge dbus-update-activation-environment: setting SHELL=/bin/bash dbus-update-activation-environment: setting XDG_SEAT_PATH=/org/freedesktop/DisplayManager/Seat0 dbus-update-activation-environment: setting IM_CONFIG_PHASE=1 dbus-update-activation-environment: setting GPG_AGENT_INFO=/run/user/1000/gnupg/S.gpg-agent:0:1 dbus-update-activation-environment: setting SHLVL=1 dbus-update-activation-environment: setting LANGUAGE=en_US dbus-update-activation-environment: setting GDMSESSION=cinnamon dbus-update-activation-environment: setting LOGNAME=ccheney dbus-update-activation-environment: setting DBUS_SESSION_BUS_ADDRESS=unix:path=/run/user/1000/bus dbus-update-activation-environment: setting XDG_RUNTIME_DIR=/run/user/1000 dbus-update-activation-environment: setting XAUTHORITY=/home/ccheney/.Xauthority dbus-update-activation-environment: setting XDG_SESSION_PATH=/org/freedesktop/DisplayManager/Session3 dbus-update-activation-environment: setting XDG_CONFIG_DIRS=/etc/xdg/xdg-cinnamon:/etc/xdg dbus-update-activation-environment: setting PATH=/home/ccheney/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin dbus-update-activation-environment: setting _=/usr/bin/dbus-update-activation-environment [cinnamon-settings-daemon-smartcard] Failed to start: no suitable smartcard driver could be found  (csd-color:4949): color-plugin-WARNING **: 22:53:34.000: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (csd-color:4949): color-plugin-WARNING **: 22:53:34.005: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (csd-color:4949): color-plugin-WARNING **: 22:53:34.005: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist [cinnamon-settings-daemon-smartcard] Failed to start: no suitable smartcard driver could be found  (csd-color:4949): color-plugin-WARNING **: 22:53:34.012: could not find device: property match 'XRANDR_name'='HDMI-2' does not exist  (nm-applet:5082): Gtk-WARNING **: 22:53:35.074: Can't set a parent on widget which has a parent Cjs-Message: 22:53:35.093: JS LOG: About to start Cinnamon Cjs-Message: 22:53:35.137: JS LOG: [LookingGlass/info] Cinnamon.AppSystem.get_default() started in 42 ms Cjs-Message: 22:53:35.142: JS LOG: [LookingGlass/info] loading user theme: /usr/share/themes/Linux Mint/cinnamon/cinnamon.css Cjs-Message: 22:53:35.154: JS LOG: [LookingGlass/info] added icon directory: /usr/share/themes/Linux Mint/cinnamon ** Message: 22:53:35.154: nemo-desktop: session is cinnamon, establishing proxy Cjs-Message: 22:53:35.237: JS LOG: [LookingGlass/info] PlacesManager: Updating devices St-Message: 22:53:35.240: cogl npot texture sizes SUPPORTED Cjs-Message: 22:53:35.247: JS LOG: [LookingGlass/info] loaded at Sun Nov 18 2018 22:53:35 GMT-0600 (CST) Cjs-Message: 22:53:35.247: JS LOG: Cinnamon started at Sun Nov 18 2018 22:53:35 GMT-0600 (CST) Cjs-Message: 22:53:35.277: JS LOG: [LookingGlass/info] SearchProviderManager started in 0 ms openGL version 4.5 detected (GL3 Cogl Driver) MetaSyncRing disabled: couldn't find required GL extensions, or the minimum safe openGL version was not met Cjs-Message: 22:53:35.488: JS LOG: [LookingGlass/info] Loaded applet removable-drives@cinnamon.org in 68 ms Cjs-Message: 22:53:35.504: JS LOG: [LookingGlass/info] Loaded applet show-desktop@cinnamon.org in 16 ms Cjs-Message: 22:53:35.555: JS LOG: [LookingGlass/info] Loaded applet calendar@cinnamon.org in 50 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet user@cinnamon.org in 44 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet show-desktop@cinnamon.org in 0 ms Cjs-Message: 22:53:35.599: JS LOG: [LookingGlass/info] Loaded applet user@cinnamon.org in 0 ms Cjs-Message: 22:53:35.600: JS LOG: [LookingGlass/info] Loaded applet removable-drives@cinnamon.org in 2 ms Cjs-Message: 22:53:35.600: JS LOG: [LookingGlass/info] Loaded applet calendar@cinnamon.org in 0 ms Cjs-Message: 22:53:35.606: JS LOG: [LookingGlass/info] Loaded extension transparent-panels@germanfr in 6 ms Cjs-Message: 22:53:35.613: JS LOG: [LookingGlass/info] Loaded applet systray@cinnamon.org in 6 ms Cjs-Message: 22:53:35.655: JS LOG: [LookingGlass/info] Loaded applet keyboard@cinnamon.org in 42 ms Cjs-Message: 22:53:35.659: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/xdate.js 13]: test for equality (==) mistyped as assignment (=)?  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'XDate' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway.  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'SpawnReader' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway.  (cinnamon:5050): Cjs-WARNING **: 22:53:35.661: Some code accessed the property 'CalendarUtility' on the module 'utility'. That property was defined with 'let' or 'const' inside the module. This was previously supported, but is not correct according to the ES6 standard. Any symbols to be exported from a module must be defined with 'var'. The property access will work as previously for the time being, but please fix your code anyway. Cjs-Message: 22:53:35.674: JS LOG: [LookingGlass/info] Role locked: notifications Cjs-Message: 22:53:35.680: JS LOG: [LookingGlass/info] Loaded applet notifications@cinnamon.org in 26 ms Cjs-Message: 22:53:35.680: JS LOG: [LookingGlass/info] Loaded applet keyboard@cinnamon.org in 0 ms Cjs-Message: 22:53:35.682: JS WARNING: [/usr/share/cinnamon/js/misc/fileUtils.js line 210 &gt; Function 69]: reference to undefined property &quot;eventsList&quot; Cjs-Message: 22:53:35.684: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/xdate.js 13]: reference to undefined property &quot;-1&quot; Cjs-Message: 22:53:35.690: JS WARNING: [/home/ccheney/.local/share/cinnamon/desklets/googleCalendar@javahelps.com/lib/utility.js 50]: assignment to undeclared variable res Cjs-Message: 22:53:35.697: JS LOG: [LookingGlass/info] Loaded desklet googleCalendar@javahelps.com in 16 ms Cjs-Message: 22:53:35.723: JS LOG: [LookingGlass/info] Loaded applet power@cinnamon.org in 26 ms Cjs-Message: 22:53:35.785: JS LOG: [LookingGlass/info] Role locked: panellauncher Cjs-Message: 22:53:35.829: JS LOG: [LookingGlass/info] Loaded applet panel-launchers@cinnamon.org in 106 ms Cjs-Message: 22:53:35.830: JS LOG: [LookingGlass/info] DeskletManager started in 554 ms Cjs-Message: 22:53:35.831: JS LOG: [LookingGlass/info] Loaded applet panel-launchers@cinnamon.org in 0 ms Cjs-Message: 22:53:35.874: JS LOG: [LookingGlass/info] Loaded applet weather@mockturtl in 44 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] Loaded extension gTile@shuairan in 34 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] Loaded applet weather@mockturtl in 0 ms Cjs-Message: 22:53:35.909: JS LOG: [LookingGlass/info] ExtensionSystem started in 632 ms Cjs-Message: 22:53:35.947: JS LOG: [LookingGlass/info] Loaded applet IcingTaskManager@json in 38 ms Cjs-Message: 22:53:35.947: JS LOG: [LookingGlass/info] Loaded applet IcingTaskManager@json in 0 ms Cjs-Message: 22:53:36.039: JS LOG: [LookingGlass/info] Loaded applet sound@cinnamon.org in 92 ms Cjs-Message: 22:53:36.093: JS LOG: network applet: Cannot find connection for active (or connection cannot be read) Cjs-Message: 22:53:36.095: JS LOG: [LookingGlass/info] Loaded applet network@cinnamon.org in 56 ms Cjs-Message: 22:53:36.836: JS LOG: [LookingGlass/info] Loaded applet menu@cinnamon.org in 742 ms Cjs-Message: 22:53:36.836: JS LOG: [LookingGlass/info] Loaded applet menu@cinnamon.org in 0 ms Cjs-Message: 22:53:36.837: JS LOG: [LookingGlass/info] AppletManager started in 1588 ms Cjs-Message: 22:53:36.839: JS LOG: [LookingGlass/info] Cinnamon took 1746 ms to start Cjs-Message: 22:53:36.904: JS LOG: Invalid network device type, is 14 Cjs-Message: 22:53:36.904: JS LOG: network applet: Found connection for active Cjs-Message: 22:53:37.128: JS LOG: [LookingGlass/info] Hiding systray: network Cinnamon warning: Log level 16: STACK_OP_RAISE_ABOVE: sibling window 0x440001c not in stack Cjs-Message: 22:53:40.644: JS LOG: [LookingGlass/info] Adding systray: blueberry-tray.py (24x24px) Cjs-Message: 22:53:55.868: JS LOG: [LookingGlass/info] Adding systray: mintupdate.py (24x24px) `",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,aa084a9a-8f9f-4b77-9a1a-5e1d7b6a93ff,5958984,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"Here is a video showing the issue. Hopefully its clear enough. I scaled it down since the original size is 4320x3840  https://youtu.be/AIeLA21EDUY  It works correctly on the right (primary) monitor, but when moved to the left one it still does the grid for the right monitor anyway.",COMMENT
gTile@shuairan : keyboard support for multi monitor grid,9cac1db9-a134-4306-a2ee-407eb7eace4d,6859057,5958984,2018-11-19T04:15:31.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,6,"Ok, I was testing with mouse gestures, but can reproduce it with arrow keys.",COMMENT
" workspace-grid@daemonl not compatible with 3.6.7",34949c66-3ec2-4d08-9fed-8aa53a8c4470,4397312,17271565,2018-05-31T11:45:02.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,Linux Mint 19 64bit Cinnamon 3.8.8 Extension version 2017-09-12 10:20 UTC  Verified that this is still an issue.  Extension currently has no author.,COMMENT
" workspace-grid@daemonl not compatible with 3.6.7",25bdbe19-a866-4f1e-b4a8-8709f93ba000,25767509,17271565,2018-05-31T11:45:02.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"Instalei no Mint 19.1 Cinnamon e deu ruim..mas eu nem sei ao certo como isso funciona, queria experimentar, mas n&atilde;o consegui. #",COMMENT
Extensions licensing,ec765015-717e-4450-941d-b29a245c3460,9084941,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,Done.  Just to be sure: I really mean full CC0. Anyone trustworthy enough for the maintainers of the repo can change anything. Even license if convenient. Just don't be evil. Don't break it. Please.,COMMENT
Extensions licensing,acc090a2-03b4-4544-b341-3559dbbf20e4,10391266,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,"@rnbdsh you forgot to submit the pull request :sweat_smile:  But before you do so, you missed a comma in the json file that is in your branch.",COMMENT
Extensions licensing,22ada574-5c6c-45db-8c83-3fab086ae1ea,8415124,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,fmete is the wrong GitHub user name. it's @fatihmete (https://github.com/linuxmint/cinnamon-spices-applets/issues/668#issuecomment-359905739) I guess we should change that.,COMMENT
Extensions licensing,7f7156c0-cf56-41b6-afa5-178389d5e188,8415124,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,"Yare, Entelechy, AnishN, ori never responded  ConnerHansen donated: https://github.com/linuxmint/cinnamon-spices-applets/issues/668#issuecomment-330935967",COMMENT
Extensions licensing,42510738-1659-471b-95b3-f6691c2799b0,4397312,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,@germanfr do you want me to go ahead and add the GPL 2.0 to the remaining extensions that don't have a license currently set?,COMMENT
Extensions licensing,10f801f5-1849-45d2-83a9-3e9c3cd5498e,10391266,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,@icarter09 you can't do that. You can only add the respective license to those who have it but don't indicate it in the `info.json` file. Others have GitHub's license by default which does't say you can relicense anything.,COMMENT
Extensions licensing,5a680f69-f9a5-4c51-8c61-ef40251d4b13,4397312,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,@germanfr what would be the fix for this issue concerning the extensions that have no author/maintainer and have no license?,COMMENT
Extensions licensing,51db14b4-2f4b-4642-a12a-a5dd962abaa3,6859057,10391266,2018-04-18T19:51:27.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,8,"Many of the authors have [donated their xlets](https://github.com/linuxmint/cinnamon-spices-applets/issues/668), and from my understanding, that basically would pass the judgement on copyright maintenance, along with code maintenance to us. A lot of the code is ported from Cinnamon and Gnome Shell extensions, so I think a GPLv2 default makes sense. Take it as a case by case basis, sure, but GPLv2 is the bare minimum any of these should be licensed because Cinnamon is GPLv2. Cinnamon extensions are not linked libraries, they are run in the same context.",COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,6661e96d-8a46-4eda-9d83-aa894dc668cc,4397312,2837468,2018-02-12T23:53:19.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"@brub2 does this issue only occur when there are two monitors involved? ",COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,c3c313f4-a804-49e0-a2b0-cea99af4c562,6859057,2837468,2018-02-12T23:53:19.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,@brub2 Can't reproduce this. Please fill out the rest of the issue template.  ```  * Snippet or attachment of ~/.cinnamon/glass.log  * Snippet or attachment of ~/.xsession-errors ```  ``` **Steps to reproduce**    **Expected behaviour**    **Other information** ```,COMMENT
spice workspace-scroller: works on only one monitor in extended display mode,3c080404-6ee8-455d-bbd3-1c253eff4b94,6665146,2837468,2018-02-12T23:53:19.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,3,"I can confirm this issue on two different machines. ``` $ cat .cinnamon/glass.log info t=2019-03-04T09:47:01.833Z Cinnamon.AppSystem.get_default() started in 263 ms info t=2019-03-04T09:47:02.025Z PlacesManager: Updating devices info t=2019-03-04T09:47:02.162Z loaded at Mon Mar 04 2019 10:47:02 GMT+0100 (CET) info t=2019-03-04T09:47:02.187Z Role locked: notifications info t=2019-03-04T09:47:02.197Z Loaded applet notifications@cinnamon.org in 28 ms info t=2019-03-04T09:47:02.262Z Loaded applet user@cinnamon.org in 64 ms info t=2019-03-04T09:47:02.301Z Loaded applet removable-drives@cinnamon.org in 36 ms info t=2019-03-04T09:47:02.342Z Loaded applet keyboard@cinnamon.org in 40 ms info t=2019-03-04T09:47:02.664Z Loaded applet network@cinnamon.org in 320 ms info t=2019-03-04T09:47:02.751Z Loaded applet sound@cinnamon.org in 86 ms info t=2019-03-04T09:47:02.779Z Loaded applet power@cinnamon.org in 26 ms info t=2019-03-04T09:47:02.859Z Loaded applet calendar@cinnamon.org in 79 ms info t=2019-03-04T09:47:02.892Z Loaded applet windows-quick-list@cinnamon.org in 31 ms info t=2019-03-04T09:47:02.909Z Role locked: panellauncher info t=2019-03-04T09:47:03.004Z Loaded applet windowlist@cobinja.de in 112 ms info t=2019-03-04T09:47:05.053Z Loaded applet menu@cinnamon.org in 2048 ms info t=2019-03-04T09:47:05.064Z Loaded applet systray@cinnamon.org in 9 ms info t=2019-03-04T09:47:05.085Z Loaded applet trash@cinnamon.org in 20 ms info t=2019-03-04T09:47:05.135Z Loaded applet workspace-switcher@cinnamon.org in 48 ms info t=2019-03-04T09:47:05.136Z AppletManager.init() started in 2973 ms info t=2019-03-04T09:47:05.139Z Cinnamon took 3624 ms to start info t=2019-03-04T09:47:06.808Z Adding systray: nxclient.bin (24x24px) info t=2019-03-04T09:47:06.810Z Hiding systray: network info t=2019-03-04T09:47:08.310Z Resized nxclient.bin with normalized size (32x32px) info t=2019-03-04T15:46:59.983Z PlacesManager: Updating devices info t=2019-03-04T15:47:20.828Z PlacesManager: Updating devices info t=2019-03-04T15:47:49.253Z PlacesManager: Updating devices info t=2019-03-04T15:48:36.200Z PlacesManager: Updating devices info t=2019-03-05T09:35:09.442Z Installing settings for workspace-scroller@ori info t=2019-03-05T09:35:09.443Z Settings successfully installed for workspace-scroller@ori info t=2019-03-05T09:35:09.469Z Loaded extension workspace-scroller@ori in 35 ms ``` No error log. **Expected behaviour**: Working on all screens. **Actual behaviour**: Only working on the left most screen, even if this is not the primary screen. Seems other screens get ignored completely.",COMMENT
smart-panel@mohammad-sn: Doesn't work with a second panel,b9ddf8c9-34c6-4663-a2a7-637912a8fd86,4397312,13596575,2018-01-13T03:19:00.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"@Janne-d-Arc can you list the steps to reproduce this issue? I'm pretty sure what they are, but don't want to assume anything.",COMMENT
smart-panel@mohammad-sn: Doesn't work with a second panel,2a81f54e-0ba8-4552-9b84-6509c1174fea,13596575,13596575,2018-01-13T03:19:00.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"Hello, I just install &quot;smart-panel&quot; and settings like &quot;Action on panel double click&quot; works fine on it, then I add one or more panels and these settings do not work on them anymore, only on the first one.",COMMENT
CinnaDockP2@norbusan: does not work,25f6ef4c-1dac-4d25-861a-a74926534d24,1735589,8415124,2017-10-10T16:09:37.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"Yes indeed, I have seen this and don't know how to fix it. I have switched myself to Plank instead, but I'm not overly happy with it.",COMMENT
CinnaDockP2@norbusan: does not work,84b63024-5677-4c96-90a1-f2eefc6e99b0,4397312,8415124,2017-10-10T16:09:37.000+02:00,2019-12-08T19:50:12.000+01:00,,,open,,2,@NikoKrause what's the preferred fix/replacement for BoxPointers?,COMMENT
[Request] Can we ask for requests here? Also a bug. (opacify@anish.org),1eaddd24-f681-46ea-b523-51bc30d8dcf3,4095021,19552720,2017-01-24T17:03:43.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,"@RaitaroH Requests are fine. In the future, it will be helpful to include the extension you're making the request for in the issue title, and if you know the author's github name, include it in the description. That way your issue doesn't get lost in the crowd.  @AnishN if you are still interested in developing this extension could you please respond to this request?",COMMENT
[Request] Can we ask for requests here? Also a bug. (opacify@anish.org),96bf314e-d94d-4790-9313-8f0b240941dc,19552720,19552720,2017-01-24T17:03:43.000+01:00,2019-12-08T19:50:12.000+01:00,,,open,,2,Thank you for the quick response. I will know next time I post.  Hope the extensions and other stuff that was kept on the new spices website to be fixed and have a better overall experience with Cinnamon.   Thank you Linux Mint Team!,COMMENT
Added Italian translation to all extensions,884e34e9-ffeb-4964-8a2d-11689db87f84,10391266,1354519,2019-10-21T21:28:55.000+02:00,2019-10-27T19:58:10.000+01:00,,,closed,,3,"Please, submit translations in separate commits for `watermark@germanfr` [here](https://github.com/germanfr/watermark-cinnamon), and for `transparent-panels@germanfr` [here](https://github.com/germanfr/cinnamon-transparent-panels). This repository is just one of the distribution channels. Thanks!",COMMENT
Added Italian translation to all extensions,86cbfbf8-a56f-464e-ab69-80b3f3124379,1354519,1354519,2019-10-21T21:28:55.000+02:00,2019-10-27T19:58:10.000+01:00,,,closed,,3,"&gt;  &gt;  &gt; Please, submit translations in separate commits for `watermark@germanfr` [here](https://github.com/germanfr/watermark-cinnamon), and for `transparent-panels@germanfr` [here](https://github.com/germanfr/cinnamon-transparent-panels). This repository is just one of the distribution channels. Thanks!  I opened 2 pull requests on the repos :)",COMMENT
Added Italian translation to all extensions,0294a092-7ea6-449e-93e4-d290cf399431,10391266,1354519,2019-10-21T21:28:55.000+02:00,2019-10-27T19:58:10.000+01:00,,,closed,,3,@Dragone2 thanks!,COMMENT
[watermark@germanfr] Updated fr.po - French translation,831ffd0e-7c14-4e49-bebf-94f581cd61dc,10391266,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,"Hi @claudiux, thanks for your corrections.  Please, would you mind creating this pr in [the extension repository](https://github.com/germanfr/cinnamon-transparent-panels). This is just a distribution channel.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,d1f02625-7fcb-4dc9-a888-77b5d762c775,33965039,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,"Hi @germanfr, I just made the PR you requested, but in https://github.com/germanfr/watermark-cinnamon. Is this correct?",COMMENT
[watermark@germanfr] Updated fr.po - French translation,60ff7976-5fbe-43e0-a91a-bddbf09eab41,10391266,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,"Yes, thank you. I will push a new release here when I get home.",COMMENT
[watermark@germanfr] Updated fr.po - French translation,24b00988-db3a-4ed9-9934-3951aabf2ce1,33965039,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,@germanfr Should I close this PR?,COMMENT
[watermark@germanfr] Updated fr.po - French translation,dfe04e35-64d1-4b1f-ba3a-6d08ad78f3f8,10391266,33965039,2019-10-15T09:27:50.000+02:00,2019-10-19T19:05:08.000+02:00,,,closed,,7,"It doesn't matter if it is merged. Anyways, I will submit a PR tonight with this and any other changes there since last release. I forgot about it yesterday, sorry.",COMMENT
