Betweenness centrality oscillation,Alter Nudges,Closeness centrality,Messages sent,Reach forward 1,avg sentiment,Betweenness centrality,Alter ART [h],Degree centrality,most common words (influence),avg complexity,total influence,Messages received,Messages total,Contribution index,Ego ART [h],avg emotionality,average influence per message,Contribution index oscillation,Ego Nudges,messages sent (influence),most influential words,Community,Uuid,Name,Starttime,Endtime
0,,0.009199229016996671,3,0,0.5032112374077427,0.0,,2.0,,5.832046729339228,,4,7,-0.14285714285714285,,0.26045584114990405,,0,,,,254,482689,zou000,1970-01-01T01:00:00.000+01:00,2019-07-21T20:41:49.000+02:00
0,,0.009229957805907173,1,1,0.6346964586846543,0.0,,1.0,,9.03975407140065,0.0,0,1,1.0,,0.2693929173693086,0.0,0,,1,,0,1319053,errt,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
1,,0.009234828496042216,198,0,0.5,4.591666666666668,,4.0,,0.0,,203,401,-0.012468827930174564,,0.5,,0,,,,163,7993570,Alan01,1970-01-01T01:00:00.000+01:00,2019-12-08T06:56:46.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,226,37067953,moel85,1970-01-01T01:00:00.000+01:00,2018-03-07T14:53:08.000+01:00
0,,0.009219907976537529,8,0,0.49679657516618786,28.22808064240702,,5.0,,5.831447721048945,,16,24,-0.3333333333333333,,0.25179389279373654,,0,,,,146,1354519,Dragone2,1970-01-01T01:00:00.000+01:00,2019-10-29T23:43:34.000+01:00
0,,0.009234666056885542,1,0,0.5,2769.2518861706158,,17.0,,0.0,,23,24,-0.9166666666666666,,0.5,,0,,,,2,46365320,Ranthe24,1970-01-01T01:00:00.000+01:00,2019-01-24T01:45:48.000+01:00
0,,0.009190854661951612,1,1,0.6151534558631853,0.0,,1.0,,7.307416489255794,0.0,0,1,1.0,,0.2597919946487496,0.0,0,,1,,39,31696408,mhosse,1970-01-01T01:00:00.000+01:00,2019-01-01T15:51:06.000+01:00
0,,0.009114741575374572,1,1,0.7397713604633128,0.0,,1.0,,7.391453714509122,0.0,0,1,1.0,,0.20783387254566782,0.0,0,,1,,7,11750937,Sk7tch,1970-01-01T01:00:00.000+01:00,2018-10-14T02:30:57.000+02:00
7,6.0,0.009236778211759738,51,10,0.5421045470199539,2170.6358164782077,93.22361111111111,11.0,carta; changelog; applet; cinnamon; ,5.9613287370955685,0.4039233731499791,34,85,0.2,,0.2510640398101756,0.020196168657498955,11,,20,cinnamon; fix; ,263,1781127,Cobinja,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009225578575570667,5,0,0.4692386350786806,0.0,,3.0,,5.609332175449675,,9,14,-0.2857142857142857,,0.22212353107980207,,0,,,,114,2720608,Cediddi,1970-01-01T01:00:00.000+01:00,2018-11-30T21:35:59.000+01:00
0,,0.009169344697498952,1,1,0.3610002038748954,0.0,,1.0,,5.6978715981450785,0.0,0,1,1.0,,0.3424150390747032,0.0,0,,1,,35,46523833,rykiar,1970-01-01T01:00:00.000+01:00,2019-02-10T01:54:31.000+01:00
0,,0.0019011406844106464,3,0,0.5,0.0,,1.0,,0.0,,3,6,0.0,,0.5,,0,,,,103,10725180,WinLin97,1970-01-01T01:00:00.000+01:00,2018-10-07T19:55:39.000+02:00
3,,0.009238728750923873,25,1,0.3855468108903369,8.923953066658774,,5.0,,6.771161273607938,,38,63,-0.20634920634920634,,0.24547770544672912,,1,,,,218,1223140,Ilis,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
3,,0.009249634419211051,13,2,0.4666713716598719,359.72506105006096,,4.0,,7.065316124265965,0.0,11,24,0.08333333333333333,,0.3043351743530734,0.0,2,,7,,55,7957590,nick-s-b,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009233366749327284,4,1,0.3977489349751688,0.0,,2.0,functionality; downgrade; update; ,6.355704556117195,0.046932627443948036,7,11,-0.2727272727272727,,0.3071936091913501,0.046932627443948036,2,,1,update; ,342,6081285,deekej,1970-01-01T01:00:00.000+01:00,2017-02-06T20:34:42.000+01:00
0,,0.00919310779575541,1,0,0.5,0.0,,2.0,,0.0,,3,4,-0.5,,0.5,,0,,,,8,13899323,hangpark,1970-01-01T01:00:00.000+01:00,2017-02-13T15:40:58.000+01:00
0,,0.009162943311924044,2,1,0.11711596012338077,0.0,,1.0,,5.57736466624103,0.0,0,2,1.0,,0.22161966427150342,0.0,0,,2,,56,5529353,madscientist42,1970-01-01T01:00:00.000+01:00,2017-07-04T11:45:50.000+02:00
1,1.0,0.009248167981961668,32,5,0.4616024372804679,109.73679963827026,27.662222222222223,6.0,,5.670186790248677,0.0,45,77,-0.16883116883116883,,0.28752673402661233,0.0,3,,4,,334,14197353,Feuerfuchs,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,67,190585,sepatel,1970-01-01T01:00:00.000+01:00,2017-04-04T21:01:31.000+02:00
0,,0.009230282358732727,3,2,0.24165077088701162,82.52186979686977,,2.0,applet; applets; text-only; comparison; ,5.881418517842623,0.26585014915335947,0,3,1.0,,0.2883124263145431,0.08861671638445316,0,,3,author; cinnamon; changes; applet; ,0,2272892,gnemonix,1970-01-01T01:00:00.000+01:00,2019-07-12T21:33:48.000+02:00
15,,0.009268413247652003,130,45,0.3897327897135048,5496.3377106806865,,46.0,applet; author; github; repository; ,5.5371133721618975,1.4883075271766337,19,149,0.7449664429530202,,0.23297438158344214,0.013780625251635497,10,,108,github; author; spices; applet; ,78,4095021,collinss,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
7,,0.009255178492728075,66,10,0.5003995787792872,605.7803337858054,,11.0,metadata; instance; instances; functionality; ,5.853744479534741,0.020595048929317013,73,139,-0.050359712230215826,,0.2621428857305873,7.355374617613219E-4,10,,28,applet; ,45,1832491,jake1164,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,123,45512745,9878987,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,6,0,0.41700317802181763,0.0,,2.0,,5.970560983662725,,9,15,-0.2,,0.24667758619261768,,0,,,,120,4205785,muntdefems,1970-01-01T01:00:00.000+01:00,2017-06-24T00:51:40.000+02:00
0,,0.009163583048244084,2,0,0.7010863334062895,0.0,,2.0,,7.927643641030161,,3,5,-0.2,,0.3544358505073498,,0,,,,84,8073946,eldragon87,1970-01-01T01:00:00.000+01:00,2017-01-25T23:39:11.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,178,29057943,wimfabri,1970-01-01T01:00:00.000+01:00,2017-06-06T17:05:27.000+02:00
0,,0.009228173173261148,3,0,0.32716153498374095,0.0,,3.0,,7.267890555576899,,5,8,-0.25,,0.3139865144637423,,0,,,,164,815186,wiserweb,1970-01-01T01:00:00.000+01:00,2018-05-18T13:20:23.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,101,20911784,utkumaden,1970-01-01T01:00:00.000+01:00,2018-12-17T00:30:30.000+01:00
0,,0.009229957805907173,2,0,0.5,0.0,,2.0,,0.0,,4,6,-0.3333333333333333,,0.5,,0,,,,233,6098501,bigbruno,1970-01-01T01:00:00.000+01:00,2017-12-11T13:13:07.000+01:00
0,,0.009164862788911389,2,1,0.46447841834080683,0.0,,1.0,,7.310900197511824,0.0,0,2,1.0,,0.3010099521162926,0.0,0,,2,,4,11992477,Protarios,1970-01-01T01:00:00.000+01:00,2017-10-09T07:15:37.000+02:00
0,,0.009231743128945471,2,0,0.5,418.0,,4.0,,0.0,,5,7,-0.42857142857142855,,0.5,,0,,,,32,5727857,niko2,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,208,5378869,kimsaehun,1970-01-01T01:00:00.000+01:00,2017-09-19T13:17:34.000+02:00
0,,0.009141882008776206,1,1,0.3823343124410969,0.0,,1.0,,5.494747065589462,0.0,0,1,1.0,,0.22036585632292433,0.0,0,,1,,9,29394753,somayn,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.00919793966151582,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,190,1151915,Wikinaut,1970-01-01T01:00:00.000+01:00,2019-03-10T22:41:49.000+01:00
0,,0.009142200397032703,3,1,0.7595028156990036,0.0,,2.0,,6.124934046237199,0.0,4,7,-0.14285714285714285,131.16722222222222,0.45586554730728746,0.0,0,2.0,1,,17,22106885,cgvirus,1970-01-01T01:00:00.000+01:00,2019-10-12T14:46:57.000+02:00
1,,0.00923515339150014,11,3,0.4291389900411137,0.2,,4.0,,5.901569359031636,0.0,10,21,0.047619047619047616,,0.23228818307720803,0.0,0,,3,,80,8842587,NaruTrey,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
3,,0.009251101321585903,12,0,0.3293654135673527,529.1027776216396,,8.0,,6.15619611054829,,26,38,-0.3684210526315789,,0.24849936367536388,,0,,,,16,10533934,WammKD,1970-01-01T01:00:00.000+01:00,2018-10-13T04:19:56.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,199,49699333,dependabot[bot],1970-01-01T01:00:00.000+01:00,2019-09-16T11:18:50.000+02:00
0,,0.009224443897810733,3,1,0.42487461002714855,0.0,,1.0,getdata; this.gtop; this.gtop.total; this.current; ,5.265721573782735,0.16846458657272556,0,3,1.0,,0.25979931217637176,0.08423229328636278,0,,2,issue; ,1,2236577,cschreib,1970-01-01T01:00:00.000+01:00,2018-10-04T04:25:34.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,215,16849690,emveeoh,1970-01-01T01:00:00.000+01:00,2017-04-11T08:21:09.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,195,1021995,robertdhernandez,1970-01-01T01:00:00.000+01:00,2017-04-05T22:43:44.000+02:00
3,,0.009250286318386045,72,2,0.5628667988343905,503.5339823220259,,7.0,bowers; github; thread; william; ,5.3213723402839435,0.2957600639247715,78,150,-0.04,,0.30509554314413584,0.042251437703538786,4,,7,github; ,281,1469262,spacy01,1970-01-01T01:00:00.000+01:00,2017-12-27T14:42:49.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,222,36232419,hidayetkurnaz,1970-01-01T01:00:00.000+01:00,2018-11-05T03:24:23.000+01:00
0,,0.009201324990798674,4,0,0.2892334462383507,3.188596345175293,,3.0,,4.965531067628094,,6,10,-0.2,,0.2651309596461921,,0,,,,327,8013337,DG1000,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,171,18182233,Y0Mamma,1970-01-01T01:00:00.000+01:00,2018-07-04T13:48:18.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,189,13640494,Inilien,1970-01-01T01:00:00.000+01:00,2019-09-29T18:43:01.000+02:00
0,,0.0019047619047619048,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,30,4789906,hawkinsAndroid,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,2,0,0.5,0.0,,1.0,,0.0,,2,4,0.0,,0.5,,0,,,,115,23340664,CosmicTachyon,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009113792205537714,2,0,0.5068009000516245,0.0,,2.0,,3.8053105035331445,,3,5,-0.2,,0.2870977577520242,,0,,,,268,6470950,brecciasf,1970-01-01T01:00:00.000+01:00,2018-02-13T07:29:38.000+01:00
0,,0.009200518734008623,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,262,39214015,AnimatedProgrammer,1970-01-01T01:00:00.000+01:00,2018-07-27T23:55:00.000+02:00
0,,0.009197133997862761,1,1,0.20856401072056452,0.0,,1.0,,7.083857939431541,0.0,0,1,1.0,,0.34068045741549946,0.0,0,,1,,5,9152141,Eik-S,1970-01-01T01:00:00.000+01:00,2017-08-18T16:33:48.000+02:00
4,,0.009250938309457103,11,0,0.40698001140046947,91.82936507936508,,5.0,,6.2816218065589835,,22,33,-0.3333333333333333,,0.288649981830898,,0,,,,36,1322552,bkmeneguello,1970-01-01T01:00:00.000+01:00,2019-07-12T21:33:31.000+02:00
0,,0.009207941630419532,33,1,0.418841991684942,93.23833917200793,,5.0,,6.877785992094103,0.0,72,105,-0.37142857142857144,,0.284939259965509,0.0,0,,1,,266,43589881,EdPhere,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009224443897810733,3,0,0.3591064336157169,0.0,,2.0,,6.756471837764544,,7,10,-0.4,,0.23269727843356752,,0,,,,175,3285988,HuntZero,1970-01-01T01:00:00.000+01:00,2018-07-11T04:38:43.000+02:00
0,,0.009167263266339555,4,1,0.342120350750162,0.0,,2.0,,7.718607951730521,0.0,2,6,0.3333333333333333,,0.2487826036105622,0.0,3,,2,,225,11180735,sakralbar,1970-01-01T01:00:00.000+01:00,2019-07-10T19:38:47.000+02:00
0,,0.00919793966151582,2,0,0.5919397526891702,0.0,,2.0,,4.866285639169407,,4,6,-0.3333333333333333,,0.17092923986955316,,0,,,,77,6690324,leonzon,1970-01-01T01:00:00.000+01:00,2019-08-28T08:34:58.000+02:00
0,,0.0019011406844106464,4,0,0.5,0.0,,1.0,,0.0,,4,8,0.0,,0.5,,0,,,,66,15854978,echizenryoma,1970-01-01T01:00:00.000+01:00,2019-02-27T14:46:29.000+01:00
0,,0.009224443897810733,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,247,2845433,memeplex,1970-01-01T01:00:00.000+01:00,2018-07-13T04:43:09.000+02:00
0,,0.009229957805907173,2,1,0.597575347293685,0.0,,1.0,applets; github; cinnamon-maximus@fmete; xfce; ,5.666745573942267,0.450792556139653,0,2,1.0,,0.2460605123708367,0.2253962780698265,0,,2,github; username; cinnamon; request; ,0,8503339,fatihmete,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009166623016080875,1,1,0.5925321756969661,0.0,,1.0,,7.500789489710502,0.0,0,1,1.0,,0.2663498270991105,0.0,0,,1,,26,17569312,marvinwankersteen,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,2,1,0.3267669196406875,0.0,,1.0,author; ,5.909184073170255,0.6018573258793357,0,2,1.0,,0.2975757780604983,0.30092866293966786,0,,2,author; ,0,123893,Blub,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.00919793966151582,7,0,0.5,0.0,,2.0,,0.0,,11,18,-0.2222222222222222,,0.5,,0,,,,349,48694735,mahtiankka,1970-01-01T01:00:00.000+01:00,2019-08-31T06:49:05.000+02:00
0,,0.009158148135226599,2,1,0.3869577005437136,0.0,,2.0,,5.657111458033397,0.0,1,3,0.3333333333333333,,0.2541752894569709,0.0,1,,1,,220,675062,mikehaertl,1970-01-01T01:00:00.000+01:00,2018-09-27T20:08:19.000+02:00
0,,0.009168223809440651,1,1,0.6499800289286334,0.0,,1.0,,5.32939765783504,0.0,0,1,1.0,,0.2496506512116032,0.0,0,,1,,28,26834276,schinfo,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,271,46054972,fusentast,1970-01-01T01:00:00.000+01:00,2019-01-01T16:00:27.000+01:00
16,,0.009263180182087657,72,31,0.4065629948674558,6204.431719170642,,32.0,,5.53171358722214,0.0,34,106,0.3584905660377358,,0.2477560668419007,0.0,4,,50,,58,4397312,icarter09,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,290,2961534,sasek333,1970-01-01T01:00:00.000+01:00,2018-07-02T16:14:58.000+02:00
0,,0.009242632301679519,13,0,0.3023151572083547,77.19761310304003,,7.0,,6.585051181784237,,28,41,-0.36585365853658536,,0.26577287602793764,,0,,,,73,11144630,zagortenay333,1970-01-01T01:00:00.000+01:00,2017-02-01T05:13:14.000+01:00
5,,0.009233691541938548,16,0,0.3678680093284324,152.20984892014314,,7.0,,6.512413597712989,,41,57,-0.43859649122807015,,0.24919334820434974,,0,,,,57,10481506,Fabian42,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,209,18232579,AM-77,1970-01-01T01:00:00.000+01:00,2019-05-23T22:53:38.000+02:00
0,,0.009229957805907173,2,1,0.4187968430496907,0.0,,1.0,applet; maintainer; i&rsquo; commandrunner; ,5.4463972168005625,0.25583817029972067,0,2,1.0,,0.2317236194087876,0.12791908514986033,0,,2,author; applet; files; file; ,0,11830574,appdevsw,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.009232067807339933,3,2,0.8426700738724845,0.0,,2.0,,6.465842331247482,0.0,0,3,1.0,,0.2109498446803733,0.0,0,,2,,18,1479166,hyOzd,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,153,595446,groovenectar,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009224443897810733,2,0,0.5,0.0,,2.0,,0.0,,3,5,-0.2,,0.5,,0,,,,184,12144723,phodd,1970-01-01T01:00:00.000+01:00,2018-10-29T22:45:37.000+01:00
0,,0.009229957805907173,1,0,0.5,0.0,,2.0,,0.0,,2,3,-0.3333333333333333,,0.5,,0,,,,235,13014794,ilariotruppa,1970-01-01T01:00:00.000+01:00,2017-02-06T09:30:03.000+01:00
0,,0.009230282358732727,1,0,0.5,418.0,,3.0,,0.0,,5,6,-0.6666666666666666,,0.5,,0,,,,56,615700,dobinator,1970-01-01T01:00:00.000+01:00,2017-07-04T11:45:50.000+02:00
0,,0.009167263266339555,1,1,0.6862659555323138,0.0,,1.0,,6.662313390573311,0.0,0,1,1.0,,0.23228499535704683,0.0,0,,1,,2,41580754,thegreatyellow67,1970-01-01T01:00:00.000+01:00,2019-01-24T01:45:48.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,227,331322,dcolascione,1970-01-01T01:00:00.000+01:00,2018-03-07T14:53:08.000+01:00
0,,0.009224443897810733,3,0,0.44157343975786584,0.0,,2.0,,6.626321374883926,,5,8,-0.25,,0.26094015213291766,,0,,,,258,7503358,vegetablebrain,1970-01-01T01:00:00.000+01:00,2017-08-28T22:08:09.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,296,6622765,acritum,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,152,23259915,Singond,1970-01-01T01:00:00.000+01:00,2018-06-06T17:37:12.000+02:00
0,,0.009169344697498952,2,0,0.5,0.0,,2.0,,0.0,,3,5,-0.2,,0.5,,0,,,,191,6216953,tabakowy,1970-01-01T01:00:00.000+01:00,2017-09-17T21:39:02.000+02:00
0,,0.009247353495499622,6,0,0.6354714391301783,418.0,,4.0,,6.046735915151835,,12,18,-0.3333333333333333,,0.2674769472155212,,0,,,,38,15818884,MPE2016,1970-01-01T01:00:00.000+01:00,2017-09-15T15:28:34.000+02:00
0,,0.009164382844275315,1,1,0.44791342891264857,0.0,,1.0,,7.978814541070344,0.0,0,1,1.0,,0.2068170128376224,0.0,0,,1,,32,7573523,RecNes,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009250449307537795,1,0,0.5,466.00634920634917,,6.0,,0.0,,6,7,-0.7142857142857143,,0.5,,0,,,,22,19999589,sammy1881,1970-01-01T01:00:00.000+01:00,2018-07-30T09:33:49.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,321,23696447,amirashabani,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:43.000+01:00
0,,0.009229957805907173,1,1,0.26067546271026737,0.0,,1.0,gnome-shell; wayland; maintainer; maximus; ,6.294373374173297,0.0756335907313213,0,1,1.0,,0.2393437019723344,0.0756335907313213,0,,1,cinnamon; ,0,1459546,mathematicalcoffee,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
0,,0.0019011406844106464,1,0,0.5,0.0,,1.0,,0.0,,1,2,0.0,,0.5,,0,,,,206,1702193,Redsandro,1970-01-01T01:00:00.000+01:00,2019-12-08T17:14:44.000+01:00
0,,0.009229957805907173,1,1,0.5,0.0,,1.0,,0.0,,0,1,1.0,,0.5,,0,,,,0,292223,tiborsomodi,1970-01-01T01:00:00.000+01:00,2017-08-17T10:58:06.000+02:00
